domain,task,model,representation_id,f1,precision,recall,threshold,n_valid,n_failed,ap_pr,stats_path,preds_path
weapon,binary_0,gpt5mini,gpt_manual_features,0.6824,0.6591,0.7073,66.3317,141,0,0.6695376069328011,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,mistral,gpt_manual_features,0.6142,0.4535,0.9512,60.3015,141,0,0.5529331196590697,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,gpt_manual_features,0.7111,0.6531,0.7805,58.2915,141,0,0.6123640303848643,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,gpt_manual_features,0.6667,0.6304,0.7073,58.2915,141,0,0.5634342570759393,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/gpt_manual_features_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,hybrid_full_gpt,0.6667,0.569,0.8049,25.1256,141,0,0.6883906925968166,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,hybrid_full_gpt,0.6897,0.6522,0.7317,75.3769,141,0,0.6584461953593118,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,hybrid_full_gpt,0.6038,0.4923,0.7805,55.2764,141,0,0.5261354941210916,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,hybrid_full_gpt,0.6809,0.6038,0.7805,60.3015,141,0,0.6862896770978056,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,hybrid_full_gpt,0.6804,0.5893,0.8049,62.3116,141,0,0.722098489450237,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,hybrid_full_gpt,0.6753,0.7222,0.6341,58.2915,141,0,0.706180320638622,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,hybrid_full_gpt,0.6486,0.7273,0.5854,67.3367,141,0,0.6560985599823518,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,hybrid_full_gpt,0.5155,0.4464,0.6098,55.2764,141,0,0.46166816620820567,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,hybrid_full_gpt,0.5469,0.4023,0.8537,40.201,141,0,0.482678177261898,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,hybrid_full_gpt,0.619,0.6047,0.6341,40.201,141,0,0.5554938558188389,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,hybrid_full_gpt,0.6,0.4783,0.8049,35.1759,141,0,0.597706771797152,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,hybrid_gpt,0.7179,0.7568,0.6829,55.2764,141,0,0.6901246527060413,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,hybrid_gpt,0.7579,0.6667,0.878,72.3618,141,0,0.6487679179412787,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,hybrid_gpt,0.6299,0.4651,0.9756,55.2764,141,0,0.6224803646527981,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,hybrid_gpt,0.7045,0.6596,0.7561,68.3417,141,0,0.7232936093028907,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,hybrid_gpt,0.7416,0.6875,0.8049,68.3417,141,0,0.7048102247797369,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,hybrid_gpt,0.7273,0.7778,0.6829,63.3166,141,0,0.7411631113432585,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,hybrid_gpt,0.6875,0.6,0.8049,60.3015,141,0,0.6592515051039526,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,hybrid_gpt,0.5891,0.4318,0.9268,58.2915,141,0,0.5842224426529835,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,hybrid_gpt,0.5891,0.4318,0.9268,60.3015,141,0,0.5707924356392637,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,hybrid_gpt,0.7191,0.6667,0.7805,52.2613,141,0,0.653134598022685,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,hybrid_gpt,0.7045,0.6596,0.7561,52.2613,141,0,0.6876693444040346,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_gpt_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,hybrid_manual_gpt,0.6875,0.6,0.8049,30.1508,141,0,0.6936678192850854,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,hybrid_manual_gpt,0.7347,0.6316,0.878,65.3266,141,0,0.7036596365202799,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,hybrid_manual_gpt,0.6195,0.4861,0.8537,55.2764,141,0,0.6233342035255215,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,hybrid_manual_gpt,0.7895,0.8571,0.7317,72.3618,141,0,0.8165170403428536,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,hybrid_manual_gpt,0.7872,0.6981,0.9024,65.3266,141,0,0.8120201896784696,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,hybrid_manual_gpt,0.7308,0.6032,0.9268,56.2814,141,0,0.7657308407453312,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,hybrid_manual_gpt,0.7216,0.625,0.8537,58.2915,141,0,0.7312238670381448,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,hybrid_manual_gpt,0.5684,0.5,0.6585,55.2764,141,0,0.5098417061632845,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,hybrid_manual_gpt,0.6078,0.5082,0.7561,60.3015,141,0,0.5166359700446046,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,hybrid_manual_gpt,0.6988,0.6905,0.7073,45.2261,141,0,0.761933491676777,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,hybrid_manual_gpt,0.7312,0.6538,0.8293,40.201,141,0,0.7028725023846976,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,manual_fe,0.7416,0.6875,0.8049,40.201,141,0,0.7779442598443307,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,manual_fe,0.7191,0.6667,0.7805,72.3618,141,0,0.7415824636969951,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,manual_fe,0.6393,0.4815,0.9512,55.2764,141,0,0.6020941203868033,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,manual_fe,0.7473,0.68,0.8293,65.3266,141,0,0.764236816573362,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,manual_fe,0.7442,0.7111,0.7805,70.3518,141,0,0.8178925660719255,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt51_thinking_binary_0_preds.csv
