verdict_1,verdict_2,domain,source
תפ_38014-02-22,תפ_58167-11-10,drugs,internal_corrected
תפ_12143-06-20,תפ_12158-04-23,drugs,internal_corrected
תפ_30876-03-17,תפ_54845-01-19,drugs,internal_corrected
תפ_26839-11-16,תפ_34053-04-18,drugs,internal_corrected
תפ_37850-05-17,תפ_48479-07-22,drugs,internal_corrected
תפ_33666-05-15,תפ_34752-02-21,drugs,internal_corrected
תפ_39568-06-21,תפ_429-03-17,drugs,internal_corrected
תפ_23062-12-21,תפ_74036-12-19,drugs,internal_corrected
תפ_44336-03-19,תפ_54176-01-13,drugs,internal_corrected
תפ_27475-05-21,תפ_54072-05-16,drugs,internal_corrected
תפ_12708-04-14,תפ_8633-04-15,drugs,internal_corrected
תפ_51810-03-15,תפ_809-09-18,drugs,internal_corrected
תפ_30746-12-19,תפ_34094-12-13,drugs,internal_corrected
תפ_26685-11-18,תפ_66306-03-19,drugs,internal_corrected
תפ_21536-06-20,תפ_63287-04-21,drugs,internal_corrected
תפ_27683-01-21,תפ_40639-10-17,drugs,internal_corrected
תפ_15747-08-22,תפ_26685-11-18,drugs,internal_corrected
תפ_11786-06-16,תפ_45025-05-22,weapon,internal_corrected
תפ_18510-10-14,תפ_3673-04-18,drugs,internal_corrected
תפ_48071-01-23,תפ_61248-02-24,drugs,external_cocite + internal_corrected
תפ_23454-02-17,תפ_52552-05-20,drugs,internal_corrected
תפ_13194-11-18,תפ_49244-01-22,drugs,internal_corrected
תפ_44336-03-19,תפ_69278-05-18,drugs,internal_corrected
תפ_12708-04-14,תפ_58237-07-21,drugs,internal_corrected
תפ_18300-11-18,תפ_3772-01-16,weapon,internal_corrected
תפ_3526-04-21,תפ_38312-03-10,drugs,internal_corrected
תפ_36187-12-15,תפ_39699-03-13,drugs,external_cocite + internal_corrected
תפ_45012-03-20,תפ_4658-07-22,drugs,internal_corrected
תפ_27961-04-18,תפ_31579-08-23,drugs,internal_corrected
תפ_1187-04-22,תפ_38574-12-18,drugs,internal_corrected
תפ_39019-05-15,תפ_7154-12-16,drugs,internal_corrected
תפ_30538-02-19,תפ_8988-11-22,drugs,internal_corrected
תפ_25537-07-24,תפ_899-04-18,drugs,internal_corrected
תפ_33024-01-18,תפ_69865-03-18,drugs,internal_corrected
תפ_42974-11-12,תפ_52882-04-15,drugs,internal_corrected
תפ_14825-04-13,תפ_42653-08-23,drugs,internal_corrected
תפ_19965-05-12,תפ_43084-09-20,drugs,internal_corrected
תפ_45156-04-15,תפ_58167-11-10,drugs,internal_corrected
תפ_21355-08-18,תפ_54072-05-16,drugs,internal_corrected
תפ_26032-04-14,תפ_38176-10-14,drugs,internal_corrected
תפ_55331-06-21,תפ_5687-03-23,drugs,internal_corrected
תפ_35299-09-23,תפ_44877-06-13,drugs,internal_corrected
תפ_3766-09-21,תפ_429-03-17,drugs,internal_corrected
תפ_21503-07-23,תפ_5726-02-16,drugs,internal_corrected
תפ_1463-04-19,תפ_1681-12-15,drugs,internal_corrected
תפ_18163-03-15,תפ_53373-04-13,drugs,internal_corrected
תפ_22029-03-21,תפ_54432-02-17,weapon,internal_corrected
תפ_20414-08-12,תפ_3667-07-15,drugs,internal_corrected
תפ_16015-05-21,תפ_20538-11-17,drugs,internal_corrected
תפ_46735-02-20,תפ_4760-10-18,drugs,internal_corrected
תפ_15963-02-13,תפ_40892-01-24,drugs,internal_corrected
תפ_3766-09-21,תפ_6681-09-21,drugs,internal_corrected
תפ_47012-03-17,תפ_50860-02-20,drugs,internal_corrected
תפ_17410-08-13,תפ_19985-04-14,drugs,internal_corrected
תפ_36422-07-13,תפ_7091-03-19,drugs,internal_corrected
תפ_16127-05-22,תפ_61720-01-23,drugs,internal_corrected
תפ_48152-02-20,תפ_55287-10-23,drugs,internal_corrected
תפ_13236-03-18,תפ_30197-04-17,drugs,internal_corrected
תפ_14115-07-19,תפ_32308-03-24,weapon,internal_corrected
תפ_22679-09-16,תפ_5496-11-20,drugs,internal_corrected
תפ_14553-12-23,תפ_42974-11-12,drugs,internal_corrected
תפ_16015-05-21,תפ_17021-03-13,drugs,internal_corrected
תפ_40892-01-24,תפ_48479-07-22,drugs,internal_corrected
תפ_15963-02-13,תפ_26685-11-18,drugs,internal_corrected
תפ_44877-06-13,תפ_59009-05-21,drugs,internal_corrected
תפ_19965-05-12,תפ_4730-11-21,drugs,internal_corrected
תפ_33697-12-18,תפ_3667-07-15,drugs,internal_corrected
תפ_39034-01-18,תפ_809-09-18,drugs,internal_corrected
תפ_20484-05-16,תפ_50079-03-13,drugs,internal_corrected
תפ_42974-11-12,תפ_63696-02-18,drugs,internal_corrected
תפ_1491-03-23,תפ_20538-11-17,drugs,internal_corrected
תפ_39214-12-15,תפ_899-04-18,drugs,internal_corrected
תפ_27683-01-21,תפ_46914-06-18,drugs,internal_corrected
עפ_6029-03,תפ_47874-04-19,drugs,internal_corrected
תפ_17021-03-13,תפ_20534-02-12,drugs,internal_corrected
תפ_24154-01-12,תפ_30678-02-22,drugs,internal_corrected
תפ_17917-05-14,תפ_63025-03-15,drugs,internal_corrected
תפ_24154-01-12,תפ_57341-02-23,drugs,internal_corrected
תפ_15253-08-18,תפ_54487-02-16,drugs,internal_corrected
תפ_23282-05-17,תפ_27683-01-21,drugs,internal_corrected
תפ_1788-06-17,תפ_6681-09-21,drugs,internal_corrected
תפ_21384-01-23,תפ_45156-04-15,drugs,internal_corrected
תפ_34053-04-18,תפ_42974-11-12,drugs,internal_corrected
תפ_1463-04-19,תפ_16540-08-21,drugs,internal_corrected
תפ_15963-02-13,תפ_21355-08-18,drugs,internal_corrected
תפ_5649-09-21,תפ_63696-02-18,drugs,internal_corrected
תפ_25537-07-24,תפ_60295-03-22,drugs,internal_corrected
תפ_1387-01-22,תפ_52781-10-18,drugs,internal_corrected
תפ_10108-11-21,תפ_1681-12-15,drugs,internal_corrected
תפ_27475-05-21,תפ_50079-03-13,drugs,internal_corrected
תפ_31579-08-23,תפ_35299-09-23,drugs,internal_corrected
תפ_52552-05-20,תפ_60842-12-14,drugs,internal_corrected
תפ_27103-01-18,תפ_39936-04-12,drugs,internal_corrected
תפ_1681-12-15,תפ_52165-12-17,drugs,internal_corrected
תפ_21503-07-23,תפ_37764-03-21,drugs,internal_corrected
תפ_36933-03-17,תפ_44336-03-19,drugs,external_cocite + internal_corrected
תפ_29529-07-20,תפ_74569-05-24,weapon,internal_corrected
תפ_49055-02-18,תפ_5391-02-20,drugs,internal_corrected
תפ_15747-08-22,תפ_58944-08-21,drugs,internal_corrected
תפ_26839-11-16,תפ_64041-02-19,drugs,internal_corrected
תפ_39723-12-22,תפ_7053-03-21,weapon,internal_corrected
תפ_1873-07-21,תפ_46173-08-15,drugs,internal_corrected
תפ_14553-12-23,תפ_15927-07-23,drugs,internal_corrected
תפ_19965-05-12,תפ_21162-10-19,drugs,internal_corrected
תפ_12130-05-22,תפ_40055-03-18,drugs,internal_corrected
תפ_44279-06-21,תפ_67473-10-21,drugs,external_cocite + internal_corrected
תפ_32895-05-22,תפ_52552-05-20,drugs,internal_corrected
תפ_21666-04-17,תפ_37265-02-20,drugs,external_cocite + internal_corrected
תפ_429-03-17,תפ_48983-06-18,drugs,internal_corrected
תפ_19408-11-14,תפ_20051-12-17,drugs,internal_corrected
תפ_46896-11-15,תפ_52882-04-15,drugs,internal_corrected
תפ_13194-11-18,תפ_15253-08-18,drugs,internal_corrected
תפ_33342-01-14,תפ_53860-09-14,weapon,internal_corrected
תפ_21355-08-18,תפ_24278-11-22,drugs,internal_corrected
תפ_20513-06-20,תפ_25146-11-12,drugs,internal_corrected
תפ_26685-11-18,תפ_55331-06-21,drugs,internal_corrected
תפ_24278-11-22,תפ_62573-05-18,drugs,internal_corrected
תפ_11220-12-18,תפ_40055-03-18,drugs,internal_corrected
תפ_47874-04-19,תפ_54072-05-16,drugs,internal_corrected
תפ_19965-05-12,תפ_42164-10-19,drugs,internal_corrected
תפ_38176-10-14,תפ_52417-01-13,drugs,internal_corrected
תפ_56588-03-21,תפ_72027-10-21,drugs,internal_corrected
תפ_14460-04-22,תפ_54036-06-19,drugs,internal_corrected
תפ_2679-03-18,תפ_30876-03-17,drugs,internal_corrected
תפ_12158-04-23,תפ_37850-05-17,drugs,internal_corrected
תפ_1681-12-15,תפ_48983-06-18,drugs,internal_corrected
תפ_67471-06-18,תפ_8633-04-15,drugs,internal_corrected
תפ_29731-05-21,תפ_58944-08-21,drugs,internal_corrected
תפ_1969-02-17,תפ_42790-07-18,drugs,external_cocite + internal_corrected
תפ_18320-05-19,תפ_49625-04-17,drugs,internal_corrected
תפ_25332-01-18,תפ_30343-04-19,drugs,internal_corrected
תפ_24296-05-20,תפ_59586-01-14,drugs,internal_corrected
תפ_48479-07-22,תפ_59971-01-17,drugs,internal_corrected
תפ_37764-03-21,תפ_42879-09-21,drugs,internal_corrected
תפ_22679-09-16,תפ_55496-07-13,drugs,internal_corrected
תפ_42879-09-21,תפ_60842-12-14,drugs,internal_corrected
תפ_13583-12-21,תפ_39324-07-17,drugs,internal_corrected
תפ_29216-07-16,תפ_58167-11-10,drugs,internal_corrected
תפ_3256-16,תפ_39936-04-12,drugs,internal_corrected
תפ_13053-08-19,תפ_16374-08-19,drugs,internal_corrected
תפ_18163-03-15,תפ_26792-04-16,drugs,internal_corrected
תפ_55287-10-23,תפ_9369-01-13,drugs,internal_corrected
תפ_24278-11-22,תפ_26685-11-18,drugs,internal_corrected
עפ_6029-03,תפ_31925-05-20,drugs,internal_corrected
תפ_25137-02-20,תפ_61718-10-21,drugs,internal_corrected
תפ_13935-05-24,תפ_27295-12-17,drugs,internal_corrected
תפ_27103-01-18,תפ_31628-07-15,drugs,internal_corrected
תפ_28736-03-20,תפ_50729-04-21,drugs,external_cocite + internal_corrected
תפ_52165-12-17,תפ_73367-01-19,drugs,internal_corrected
תפ_39936-04-12,תפ_47941-06-15,drugs,internal_corrected
תפ_1387-01-22,תפ_44694-10-18,drugs,internal_corrected
תפ_27021-01-14,תפ_46173-08-15,drugs,internal_corrected
תפ_13793-08-15,תפ_26274-11-16,drugs,internal_corrected
תפ_25133-03-17,תפ_33835-10-15,drugs,internal_corrected
תפ_10108-11-21,תפ_26792-04-16,drugs,internal_corrected
תפ_50729-04-21,תפ_66889-01-22,drugs,internal_corrected
תפ_13289-03-15,תפ_4911-12-16,drugs,internal_corrected
תפ_23577-02-19,תפ_63025-03-15,drugs,internal_corrected
תפ_47627-07-15,תפ_7800-05-21,drugs,internal_corrected
תפ_16389-10-13,תפ_21605-07-13,drugs,internal_corrected
תפ_11370-07-16,תפ_52552-05-20,drugs,internal_corrected
תפ_1057-05-15,תפ_16015-05-21,drugs,internal_corrected
תפ_20484-05-16,תפ_39214-12-15,drugs,internal_corrected
תפ_29520-01-21,תפ_7091-03-19,drugs,internal_corrected
תפ_44877-06-13,תפ_55496-07-13,drugs,internal_corrected
תפ_1463-04-19,תפ_54487-02-16,drugs,internal_corrected
תפ_20339-09-19,תפ_80761-01-19,drugs,internal_corrected
תפ_12143-06-20,תפ_45156-04-15,drugs,external_cocite + internal_corrected
תפ_43084-09-20,תפ_809-09-18,drugs,internal_corrected
תפ_33835-10-15,תפ_7786-05-16,drugs,external_cocite + internal_corrected
תפ_46662-04-15,תפ_52567-05-23,drugs,internal_corrected
תפ_29520-01-21,תפ_37850-05-17,drugs,internal_corrected
תפ_12158-04-23,תפ_35074-05-17,drugs,internal_corrected
תפ_25835-05-18,תפ_59970-03-19,drugs,internal_corrected
תפ_35568-01-23,תפ_737-10-13,drugs,internal_corrected
תפ_43875-08-17,תפ_737-10-13,drugs,internal_corrected
תפ_43084-09-20,תפ_69865-03-18,drugs,internal_corrected
תפ_2599-09-17,תפ_9369-01-13,drugs,internal_corrected
תפ_20534-02-12,תפ_21355-08-18,drugs,internal_corrected
תפ_18320-05-19,תפ_4760-10-18,drugs,internal_corrected
תפ_63596-02-18,תפ_69612-01-23,drugs,internal_corrected
תפ_39936-04-12,תפ_40239-09-17,drugs,internal_corrected
תפ_47304-02-18,תפ_59009-05-21,drugs,internal_corrected
עפ_6029-03,תפ_15253-08-18,drugs,internal_corrected
תפ_31628-07-15,תפ_49875-05-23,drugs,internal_corrected
תפ_40327-10-19,תפ_58591-08-18,drugs,internal_corrected
תפ_12158-04-23,תפ_45433-09-17,drugs,internal_corrected
תפ_31425-08-20,תפ_48152-02-20,drugs,internal_corrected
תפ_18320-05-19,תפ_59009-05-21,drugs,internal_corrected
תפ_10205-08-21,תפ_43742-07-22,weapon,internal_corrected
תפ_15747-08-22,תפ_64041-02-19,drugs,internal_corrected
תפ_429-03-17,תפ_45644-11-22,drugs,internal_corrected
תפ_10996-05-16,תפ_35639-06-16,drugs,internal_corrected
תפ_33666-05-15,תפ_42956-04-22,drugs,internal_corrected
תפ_12158-04-23,תפ_27593-03-13,drugs,internal_corrected
תפ_23282-05-17,תפ_33475-10-17,drugs,internal_corrected
תפ_25085-02-19,תפ_31837-04-21,drugs,internal_corrected
תפ_58453-07-22,תפ_66150-06-22,weapon,internal_corrected
תפ_12699-03-18,תפ_34792-10-18,drugs,internal_corrected
תפ_14460-04-22,תפ_42653-08-23,drugs,internal_corrected
תפ_50105-10-12,תפ_55331-06-21,drugs,internal_corrected
תפ_1463-04-19,תפ_32879-04-19,drugs,internal_corrected
תפ_16389-10-13,תפ_34974-01-12,drugs,internal_corrected
תפ_11220-12-18,תפ_542-12-12,drugs,internal_corrected
תפ_20414-08-12,תפ_35568-01-23,drugs,internal_corrected
תפ_1057-05-15,תפ_13935-05-24,drugs,internal_corrected
תפ_28736-03-20,תפ_32835-09-21,drugs,internal_corrected
תפ_13935-05-24,תפ_32817-12-14,drugs,internal_corrected
תפ_12130-05-22,תפ_64232-11-22,drugs,internal_corrected
תפ_30003-03-22,תפ_67029-11-18,drugs,internal_corrected
תפ_42164-10-19,תפ_737-10-13,drugs,internal_corrected
תפ_49625-04-17,תפ_52417-01-13,drugs,internal_corrected
תפ_25133-03-17,תפ_34792-10-18,drugs,internal_corrected
תפ_27021-01-14,תפ_53127-06-16,drugs,internal_corrected
תפ_12819-08-15,תפ_23613-02-22,drugs,internal_corrected
תפ_33475-10-17,תפ_899-04-18,drugs,internal_corrected
תפ_52165-12-17,תפ_54487-02-16,drugs,internal_corrected
תפ_14460-04-22,תפ_26685-11-18,drugs,internal_corrected
תפ_14553-12-23,תפ_50079-03-13,drugs,internal_corrected
תפ_18163-03-15,תפ_7154-12-16,drugs,internal_corrected
תפ_17410-08-13,תפ_54845-01-19,drugs,internal_corrected
תפ_39990-12-18,תפ_45098-05-24,weapon,internal_corrected
תפ_43525-01-21,תפ_58944-08-21,drugs,internal_corrected
תפ_20534-02-12,תפ_21339-07-21,drugs,internal_corrected
תפ_24154-01-12,תפ_47874-04-19,drugs,internal_corrected
תפ_21355-08-18,תפ_32895-05-22,drugs,internal_corrected
תפ_1108-05-15,תפ_18163-03-15,drugs,internal_corrected
תפ_45156-04-15,תפ_67473-10-21,drugs,internal_corrected
תפ_39699-03-13,תפ_46039-04-17,drugs,internal_corrected
תפ_20414-08-12,תפ_29520-01-21,drugs,internal_corrected
תפ_23454-02-17,תפ_40892-01-24,drugs,internal_corrected
תפ_35202-10-15,תפ_40055-03-18,drugs,internal_corrected
תפ_26620-12-16,תפ_69278-05-18,drugs,internal_corrected
תפ_15963-02-13,תפ_64041-02-19,drugs,internal_corrected
תפ_52165-12-17,תפ_5687-03-23,drugs,internal_corrected
תפ_20534-02-12,תפ_39491-09-17,drugs,internal_corrected
תפ_23142-09-14,תפ_9380-03-21,drugs,internal_corrected
תפ_24771-06-21,תפ_29159-08-22,drugs,external_cocite + internal_corrected
תפ_38176-10-14,תפ_46735-02-20,drugs,internal_corrected
תפ_29520-01-21,תפ_32817-12-14,drugs,internal_corrected
תפ_11090-07-23,תפ_21127-08-21,drugs,internal_corrected
תפ_21291-04-23,תפ_40063-03-18,drugs,internal_corrected
תפ_31419-11-20,תפ_47627-07-15,drugs,internal_corrected
תפ_51938-04-21,תפ_56691-03-21,drugs,external_cocite + internal_corrected
תפ_4658-07-22,תפ_686-05-21,drugs,internal_corrected
תפ_12699-03-18,תפ_23454-02-17,drugs,internal_corrected
תפ_18228-09-22,תפ_41041-07-21,weapon,internal_corrected
תפ_20484-05-16,תפ_36422-07-13,drugs,internal_corrected
תפ_1681-12-15,תפ_47874-04-19,drugs,internal_corrected
תפ_24748-08-22,תפ_32494-01-21,drugs,internal_corrected
תפ_16520-01-18,תפ_53860-09-14,weapon,internal_corrected
תפ_12158-04-23,תפ_33697-12-18,drugs,internal_corrected
תפ_68700-11-18,תפ_7800-05-21,drugs,internal_corrected
תפ_11220-12-18,תפ_13194-11-18,drugs,internal_corrected
תפ_27593-03-13,תפ_429-03-17,drugs,internal_corrected
תפ_23282-05-17,תפ_55331-06-21,drugs,internal_corrected
תפ_34366-04-24,תפ_4029-07-24,weapon,internal_corrected
תפ_26792-04-16,תפ_52165-12-17,drugs,internal_corrected
תפ_31628-07-15,תפ_35568-01-23,drugs,internal_corrected
תפ_26928-08-19,תפ_51797-01-21,drugs,external_cocite + internal_corrected
תפ_13236-03-18,תפ_57425-01-22,drugs,internal_corrected
תפ_4911-12-16,תפ_7342-04-19,drugs,internal_corrected
תפ_3618-03-23,תפ_49875-05-23,drugs,internal_corrected
תפ_16540-08-21,תפ_30003-03-22,drugs,internal_corrected
תפ_27295-12-17,תפ_46967-02-21,drugs,internal_corrected
תפ_20538-11-17,תפ_52417-01-13,drugs,internal_corrected
תפ_26357-10-15,תפ_40063-03-18,drugs,internal_corrected
תפ_12699-03-18,תפ_47304-02-18,drugs,internal_corrected
תפ_33697-12-18,תפ_67473-10-21,drugs,internal_corrected
תפ_25537-07-24,תפ_39936-04-12,drugs,internal_corrected
תפ_39019-05-15,תפ_67473-10-21,drugs,internal_corrected
תפ_18163-03-15,תפ_23408-05-15,drugs,internal_corrected
תפ_429-03-17,תפ_62573-05-18,drugs,internal_corrected
תפ_44129-09-19,תפ_51515-06-23,drugs,internal_corrected
תפ_35202-10-15,תפ_40239-09-17,drugs,internal_corrected
תפ_429-03-17,תפ_44279-06-21,drugs,internal_corrected
תפ_32546-04-16,תפ_53910-06-12,drugs,internal_corrected
תפ_1108-05-15,תפ_15963-02-13,drugs,internal_corrected
תפ_6800-09-13,תפ_73863-01-19,drugs,internal_corrected
תפ_41783-12-17,תפ_43983-05-19,drugs,internal_corrected
תפ_30003-03-22,תפ_45644-11-22,drugs,internal_corrected
תפ_16052-05-23,תפ_80761-01-19,drugs,internal_corrected
תפ_23443-04-21,תפ_26685-11-18,drugs,internal_corrected
תפ_51778-06-24,תפ_67646-05-24,drugs,internal_corrected
תפ_14460-04-22,תפ_5687-03-23,drugs,internal_corrected
תפ_22978-11-21,תפ_32879-04-19,drugs,internal_corrected
תפ_50079-03-13,תפ_50105-10-12,drugs,external_cocite + internal_corrected
תפ_34792-10-18,תפ_4760-10-18,drugs,internal_corrected
תפ_30377-04-18,תפ_46914-06-18,drugs,external_cocite + internal_corrected
תפ_44882-08-13,תפ_50607-03-19,drugs,internal_corrected
תפ_16389-10-13,תפ_33439-01-21,drugs,internal_corrected
תפ_23613-02-22,תפ_7154-12-16,drugs,internal_corrected
תפ_1136-11-21,תפ_35299-09-23,drugs,internal_corrected
תפ_27683-01-21,תפ_65884-10-13,drugs,internal_corrected
תפ_63642-12-18,תפ_72237-05-24,weapon,internal_corrected
תפ_11199-09-21,תפ_42253-12-23,drugs,internal_corrected
תפ_23533-01-24,תפ_56421-08-23,weapon,external_cocite + internal_corrected
תפ_12130-05-22,תפ_63696-02-18,drugs,internal_corrected
תפ_44279-06-21,תפ_60454-06-16,drugs,internal_corrected
תפ_25137-02-20,תפ_31236-09-14,drugs,internal_corrected
תפ_63025-03-15,תפ_63596-02-18,drugs,internal_corrected
תפ_1118-10-18,תפ_74569-05-24,weapon,internal_corrected
תפ_47941-06-15,תפ_5726-02-16,drugs,internal_corrected
תפ_20469-11-15,תפ_5787-10-14,drugs,internal_corrected
תפ_3001-08-12,תפ_33947-10-15,drugs,internal_corrected
תפ_10316-06-13,תפ_12158-04-23,drugs,internal_corrected
תפ_15962-11-23,תפ_35396-04-22,weapon,internal_corrected
תפ_21384-01-23,תפ_8988-11-22,drugs,internal_corrected
תפ_40239-09-17,תפ_58167-11-10,drugs,internal_corrected
תפ_1788-06-17,תפ_23443-04-21,drugs,internal_corrected
תפ_34053-04-18,תפ_62794-11-21,drugs,internal_corrected
תפ_33439-01-21,תפ_47874-04-19,drugs,internal_corrected
תפ_23454-02-17,תפ_62573-05-18,drugs,internal_corrected
תפ_12699-03-18,תפ_13935-05-24,drugs,internal_corrected
תפ_15709-10-19,תפ_63672-03-19,drugs,internal_corrected
תפ_1491-03-23,תפ_53127-06-16,drugs,internal_corrected
תפ_53124-07-19,תפ_57031-01-14,drugs,internal_corrected
תפ_30278-05-12,תפ_51176-10-17,drugs,internal_corrected
תפ_48479-07-22,תפ_60394-12-12,drugs,internal_corrected
תפ_43983-05-19,תפ_7027-07-19,drugs,internal_corrected
תפ_27593-03-13,תפ_48983-06-18,drugs,internal_corrected
תפ_24154-01-12,תפ_47941-06-15,drugs,internal_corrected
תפ_48479-07-22,תפ_69865-03-18,drugs,internal_corrected
תפ_52781-10-18,תפ_7414-01-15,drugs,internal_corrected
תפ_12158-04-23,תפ_52552-05-20,drugs,internal_corrected
תפ_14998-08-16,תפ_15812-03-15,drugs,internal_corrected
תפ_1094-05-15,תפ_24215-06-13,weapon,external_cocite + internal_corrected
תפ_39936-04-12,תפ_58944-08-21,drugs,internal_corrected
תפ_41950-02-19,תפ_55331-06-21,drugs,internal_corrected
עפ_6029-03,תפ_14313-09-19,drugs,internal_corrected
תפ_26032-04-14,תפ_27475-05-21,drugs,internal_corrected
תפ_15963-02-13,תפ_69865-03-18,drugs,internal_corrected
תפ_42712-02-12,תפ_55496-07-13,drugs,internal_corrected
תפ_15868-04-16,תפ_33666-05-15,drugs,internal_corrected
תפ_2599-09-17,תפ_45156-04-15,drugs,internal_corrected
